,name,year,movie_rated,run_length,genres,release_date,rating,num_raters,num_reviews,review_url,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,pos,neg,neutral,pos_neg_ratio
36,Up in the Air,2009,R,1h 49min,Comedy; Romance; ,23 December 2009 (USA),7.4,312919,522,https://www.imdb.com/title/tt1193138/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7547892720306514,0.22988505747126436,0.01532567049808429,3.283333333333333
37,50_50,2011,R,1h 40min,Comedy; Romance; ,30 September 2011 (USA),7.6,310708,428,https://www.imdb.com/title/tt1306980/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.883177570093458,0.10046728971962617,0.016355140186915886,8.790697674418604
38,Moonrise Kingdom,2012,PG-13,1h 34min,Comedy; Romance; ,29 June 2012 (USA),7.8,309368,438,https://www.imdb.com/title/tt1748122/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7511415525114156,0.2374429223744292,0.01141552511415525,3.1634615384615383
39,Meet the Parents,2000,PG-13,1h 48min,Comedy; Romance; ,6 October 2000 (USA),7.0,304804,517,https://www.imdb.com/title/tt0212338/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6811023622047244,0.3110236220472441,0.007874015748031496,2.189873417721519
40,Fifty Shades of Grey,2015,R,2h 5min,Romance; ,13 February 2015 (USA),4.1,291846,1543,https://www.imdb.com/title/tt2322441/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2067401166558652,0.7867790019442644,0.0064808813998703824,0.2627677100494234
41,Hitch,2005,PG-13,1h 58min,Comedy; Romance; ,11 February 2005 (USA),6.6,290474,410,https://www.imdb.com/title/tt0386588/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.724390243902439,0.2682926829268293,0.007317073170731708,2.7
42,10 Things I Hate About You,1999,PG-13,1h 37min,Comedy; Romance; ,31 March 1999 (USA),7.3,287665,616,https://www.imdb.com/title/tt0147800/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7135842880523732,0.27495908346972175,0.011456628477905073,2.5952380952380953
43,The Proposal,2009,PG-13,1h 48min,Comedy; Romance; ,19 June 2009 (USA),6.7,287564,330,https://www.imdb.com/title/tt1041829/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6575757575757576,0.3424242424242424,0.0,1.920353982300885
44,There's Something About Mary,1998,R,1h 59min,Comedy; Romance; ,15 July 1998 (USA),7.1,284962,649,https://www.imdb.com/title/tt0129387/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.48286604361370716,0.5031152647975078,0.014018691588785047,0.9597523219814241
46,Pretty Woman,1990,R,1h 59min,Comedy; Romance; ,23 March 1990 (USA),7.0,279357,334,https://www.imdb.com/title/tt0100405/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6996996996996997,0.29429429429429427,0.006006006006006006,2.377551020408163
48,As Good as It Gets,1997,PG-13,2h 19min,Comedy; Romance; ,25 December 1997 (USA),7.7,268396,539,https://www.imdb.com/title/tt0119822/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8078358208955224,0.1884328358208955,0.0037313432835820895,4.287128712871287
49,Notting Hill,1999,PG-13,2h 4min,Comedy; Romance; ,28 May 1999 (USA),7.1,263330,669,https://www.imdb.com/title/tt0125439/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.735820895522388,0.25522388059701495,0.008955223880597015,2.8830409356725144
50,Moulin Rouge!,2001,PG-13,2h 7min,Romance; ,1 June 2001 (USA),7.6,261663,2352,https://www.imdb.com/title/tt0203009/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6710694503621645,0.32253941201533876,0.006391137622496805,2.080581241743725
51,Bridesmaids,2011,R,2h 5min,Comedy; Romance; ,13 May 2011 (USA),6.8,261604,563,https://www.imdb.com/title/tt1478338/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4689165186500888,0.5257548845470693,0.0053285968028419185,0.8918918918918919
52,Before Sunrise,1995,R,1h 41min,Romance; ,27 January 1995 (USA),8.1,259505,491,https://www.imdb.com/title/tt0112471/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8736842105263158,0.12,0.00631578947368421,7.280701754385965
53,Forgetting Sarah Marshall,2008,R,1h 51min,Comedy; Romance; ,18 April 2008 (USA),7.1,257218,367,https://www.imdb.com/title/tt0800039/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6212534059945504,0.3760217983651226,0.0027247956403269754,1.6521739130434783
54,The Graduate,1967,PG,1h 46min,Comedy; Romance; ,21 December 1967 (USA),8.0,248509,747,https://www.imdb.com/title/tt0061722/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.862533692722372,0.1307277628032345,0.006738544474393531,6.597938144329897
55,Meet the Fockers,2004,PG-13,1h 55min,Comedy; Romance; ,22 December 2004 (USA),6.3,247839,440,https://www.imdb.com/title/tt0290002/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5580865603644647,0.43735763097949887,0.004555808656036446,1.2760416666666667
56,Annie Hall,1977,PG,1h 33min,Comedy; Romance; ,20 April 1977 (USA),8.0,247004,534,https://www.imdb.com/title/tt0075686/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8660377358490566,0.12830188679245283,0.005660377358490566,6.75
57,Pride & Prejudice,2005,PG,2h 9min,Romance; ,23 November 2005 (USA),7.8,244775,1158,https://www.imdb.com/title/tt0414387/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7072538860103627,0.29015544041450775,0.0025906735751295338,2.4375
60,The Adjustment Bureau,2011,PG-13,1h 46min,Romance; ,4 March 2011 (USA),7.0,238519,473,https://www.imdb.com/title/tt1385826/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6363636363636364,0.35517970401691334,0.008456659619450317,1.7916666666666667
61,Vicky Cristina Barcelona,2008,PG-13,1h 36min,Comedy; Romance; ,15 August 2008 (USA),7.1,237781,398,https://www.imdb.com/title/tt0497465/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6826196473551638,0.3047858942065491,0.012594458438287154,2.239669421487603
63,Jerry Maguire,1996,R,2h 19min,Comedy; Romance; ,13 December 1996 (USA),7.3,235416,366,https://www.imdb.com/title/tt0116695/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7851239669421488,0.209366391184573,0.005509641873278237,3.75
64,The Holiday,2006,PG-13,2h 16min,Comedy; Romance; ,8 December 2006 (USA),6.9,235047,560,https://www.imdb.com/title/tt0457939/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7125,0.2857142857142857,0.0017857142857142857,2.49375
65,Grease,1978,PG,1h 50min,Romance; ,16 June 1978 (USA),7.2,230215,415,https://www.imdb.com/title/tt0077631/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7421686746987952,0.25060240963855424,0.007228915662650603,2.9615384615384617
66,The Reader,2008,R,2h 4min,Romance; ,30 January 2009 (USA),7.6,226284,431,https://www.imdb.com/title/tt0976051/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7238979118329466,0.2668213457076566,0.009280742459396751,2.7130434782608694
67,Before Sunset,2004,R,1h 20min,Romance; ,30 July 2004 (USA),8.0,226255,542,https://www.imdb.com/title/tt0381681/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8227611940298507,0.17537313432835822,0.0018656716417910447,4.691489361702128
68,The Artist,2011,PG-13,1h 40min,Comedy; Romance; ,20 January 2012 (USA),7.9,226187,661,https://www.imdb.com/title/tt1655442/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8411497730711044,0.1573373676248109,0.0015128593040847202,5.346153846153846
69,Don Jon,2013,R,1h 30min,Comedy; Romance; ,27 September 2013 (USA),6.5,224896,338,https://www.imdb.com/title/tt2229499/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5887573964497042,0.3994082840236686,0.011834319526627219,1.474074074074074
71,Marriage Story,2019,R,2h 17min,Comedy; Romance; ,6 December 2019 (USA),8.0,219894,1178,https://www.imdb.com/title/tt7653254/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6112054329371817,0.37860780984719866,0.010186757215619695,1.6143497757847534
72,Bridget Jones's Diary,2001,R,1h 37min,Comedy; Romance; ,13 April 2001 (USA),6.7,218715,588,https://www.imdb.com/title/tt0243155/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.666095890410959,0.3287671232876712,0.005136986301369863,2.0260416666666665
73,The Beach,2000,R,1h 59min,Romance; ,11 February 2000 (USA),6.7,218197,587,https://www.imdb.com/title/tt0163978/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5736568457538995,0.4090121317157712,0.01733102253032929,1.402542372881356
75,Just Go with It,2011,PG-13,1h 57min,Comedy; Romance; ,11 February 2011 (USA),6.4,215475,271,https://www.imdb.com/title/tt1564367/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.45018450184501846,0.5387453874538746,0.01107011070110701,0.8356164383561644
76,Singin' in the Rain,1952,G,1h 43min,Comedy; Romance; ,11 April 1952 (USA),8.3,211370,664,https://www.imdb.com/title/tt0045152/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9015151515151515,0.09545454545454546,0.0030303030303030303,9.444444444444445
78,Meet Joe Black,1998,PG-13,2h 58min,Romance; ,13 November 1998 (USA),7.2,208791,799,https://www.imdb.com/title/tt0119643/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.62531328320802,0.3684210526315789,0.006265664160401002,1.6972789115646258
79,Mamma Mia!,2008,PG-13,1h 48min,Comedy; Romance; ,18 July 2008 (USA),6.4,208596,752,https://www.imdb.com/title/tt0795421/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6555851063829787,0.3377659574468085,0.006648936170212766,1.9409448818897639
80,No Strings Attached,2011,R,1h 48min,Comedy; Romance; ,21 January 2011 (USA),6.2,208289,214,https://www.imdb.com/title/tt1411238/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.48130841121495327,0.5046728971962616,0.014018691588785047,0.9537037037037037
81,The Lobster,2015,R,1h 59min,Comedy; Romance; ,16 October 2015 (Ireland),7.2,207454,646,https://www.imdb.com/title/tt3464902/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4086687306501548,0.5712074303405573,0.020123839009287926,0.7154471544715447
82,Romeo + Juliet,1996,PG-13,2h,Romance; ,1 November 1996 (USA),6.7,205296,576,https://www.imdb.com/title/tt0117509/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5305410122164049,0.4607329842931937,0.008726003490401396,1.1515151515151516
83,Garden State,2004,R,1h 42min,Comedy; Romance; ,20 August 2004 (USA),7.4,204812,973,https://www.imdb.com/title/tt0333766/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.774922918807811,0.22404933196300103,0.0010277492291880781,3.458715596330275
84,How to Lose a Guy in 10 Days,2003,PG-13,1h 56min,Comedy; Romance; ,7 February 2003 (USA),6.4,203365,383,https://www.imdb.com/title/tt0251127/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5748031496062992,0.4199475065616798,0.005249343832020997,1.36875
85,Match Point,2005,R,2h 4min,Romance; ,20 January 2006 (USA),7.6,201777,786,https://www.imdb.com/title/tt0416320/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5561224489795918,0.4375,0.006377551020408163,1.271137026239067
86,True Romance,1993,R,1h 59min,Romance; ,10 September 1993 (USA),7.9,200842,537,https://www.imdb.com/title/tt0108399/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8686679174484052,0.12570356472795496,0.005628517823639775,6.91044776119403
87,The Ugly Truth,2009,R,1h 36min,Comedy; Romance; ,24 July 2009 (USA),6.4,199488,195,https://www.imdb.com/title/tt1142988/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.49230769230769234,0.49230769230769234,0.015384615384615385,1.0
88,Closer,2004,R,1h 44min,Romance; ,3 December 2004 (USA),7.2,198838,952,https://www.imdb.com/title/tt0376541/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5703781512605042,0.4222689075630252,0.007352941176470588,1.3507462686567164
89,The Girl Next Door,2004,R,1h 49min,Comedy; Romance; ,9 April 2004 (USA),6.7,197489,540,https://www.imdb.com/title/tt0265208/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6771799628942486,0.31539888682745826,0.0074211502782931356,2.1470588235294117
90,Me Before You,2016,PG-13,1h 46min,Romance; ,3 June 2016 (USA),7.4,197474,457,https://www.imdb.com/title/tt2674426/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7039473684210527,0.2916666666666667,0.0043859649122807015,2.4135338345864663
91,P.S. I Love You,2007,PG-13,2h 6min,Comedy; Romance; ,21 December 2007 (USA),7.0,197346,276,https://www.imdb.com/title/tt0431308/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6847826086956522,0.3079710144927536,0.007246376811594203,2.223529411764706
92,Call Me by Your Name,2017,R,2h 12min,Romance; ,19 January 2018 (USA),7.9,195583,951,https://www.imdb.com/title/tt5726616/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7781282860147214,0.21451104100946372,0.007360672975814932,3.627450980392157
93,A Walk to Remember,2002,PG,1h 41min,Romance; ,25 January 2002 (USA),7.4,195515,1010,https://www.imdb.com/title/tt0281358/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7646474677259185,0.22740814299900694,0.007944389275074478,3.3624454148471616
95,"I Love You, Man",2009,R,1h 45min,Comedy; Romance; ,20 March 2009 (USA),7.0,191014,234,https://www.imdb.com/title/tt1155056/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7649572649572649,0.23504273504273504,0.0,3.2545454545454544
96,Ghost,1990,PG-13,2h 7min,Romance; ,13 July 1990 (USA),7.0,190746,301,https://www.imdb.com/title/tt0099653/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8166666666666667,0.17333333333333334,0.01,4.711538461538462
97,Revolutionary Road,2008,R,1h 59min,Romance; ,23 January 2009 (USA),7.3,190069,486,https://www.imdb.com/title/tt0959337/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7072164948453609,0.2907216494845361,0.002061855670103093,2.4326241134751774
98,When Harry Met Sally...,1989,R,1h 35min,Comedy; Romance; ,21 July 1989 (USA),7.6,189079,326,https://www.imdb.com/title/tt0098635/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8892307692307693,0.10461538461538461,0.006153846153846154,8.5
99,Bad Teacher,2011,R,1h 32min,Comedy; Romance; ,24 June 2011 (USA),5.6,189027,325,https://www.imdb.com/title/tt1284575/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3630769230769231,0.6276923076923077,0.009230769230769232,0.5784313725490197
53,Limitless,2011,PG-13,1h 45min,Sci-Fi; Thriller; ,18 March 2011 (USA),7.4,516619,485,https://www.imdb.com/title/tt1219289/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.6185567010309279,0.35670103092783506,0.024742268041237112,1.7341040462427746
59,Spider-Man 3,2007,PG-13,2h 19min,Action; Adventure; Sci-Fi; ,4 May 2007 (USA),6.2,486585,2061,https://www.imdb.com/title/tt0413300/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3063106796116505,0.6776699029126214,0.016019417475728156,0.4520057306590258
60,Oblivion,2013,PG-13,2h 4min,Action; Adventure; Sci-Fi; ,19 April 2013 (USA),7.0,474456,1006,https://www.imdb.com/title/tt1483013/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6829025844930418,0.3111332007952286,0.005964214711729622,2.194888178913738
61,X-Men: The Last Stand,2006,PG-13,1h 44min,Action; Adventure; Sci-Fi; ,26 May 2006 (USA),6.7,473265,1955,https://www.imdb.com/title/tt0376994/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3887468030690537,0.6010230179028133,0.010230179028132993,0.6468085106382979
64,Pacific Rim,2013,PG-13,2h 11min,Action; Adventure; Sci-Fi; ,12 July 2013 (USA),6.9,458119,1240,https://www.imdb.com/title/tt1663662/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5274193548387097,0.4588709677419355,0.013709677419354839,1.149384885764499
65,X-Men Origins: Wolverine,2009,PG-13,1h 47min,Action; Adventure; Sci-Fi; ,1 May 2009 (USA),6.6,457518,712,https://www.imdb.com/title/tt0458525/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4606741573033708,0.523876404494382,0.01544943820224719,0.8793565683646113
66,Star Trek Into Darkness,2013,PG-13,2h 12min,Action; Adventure; Sci-Fi; ,16 May 2013 (USA),7.7,457107,1243,https://www.imdb.com/title/tt1408101/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5253419147224457,0.4666130329847144,0.008045052292839904,1.1258620689655172
67,Children of Men,2006,R,1h 49min,Drama; Sci-Fi; Thriller; ,5 January 2007 (USA),7.9,452558,1342,https://www.imdb.com/title/tt0206634/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.5936,0.4024,0.004,1.4751491053677932
68,The Butterfly Effect,2004,R,1h 53min,Drama; Sci-Fi; Thriller; ,23 January 2004 (USA),7.6,441951,1180,https://www.imdb.com/title/tt0289879/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.638135593220339,0.3483050847457627,0.013559322033898305,1.832116788321168
69,The Matrix Revolutions,2003,R,2h 9min,Action; Sci-Fi; ,5 November 2003 (USA),6.8,437028,2126,https://www.imdb.com/title/tt0242653/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5058990089664936,0.4766399244926852,0.017461066540821142,1.0613861386138614
70,Lucy,2014,R,1h 29min,Action; Sci-Fi; Thriller; ,25 July 2014 (USA),6.4,430676,1137,https://www.imdb.com/title/tt2872732/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.4098504837291117,0.575197889182058,0.014951627088830254,0.7125382262996942
71,The Incredible Hulk,2008,PG-13,1h 52min,Action; Adventure; Sci-Fi; ,13 June 2008 (USA),6.7,423889,797,https://www.imdb.com/title/tt0800080/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5515075376884422,0.43090452261306533,0.017587939698492462,1.2798833819241981
72,The Fifth Element,1997,PG-13,2h 6min,Action; Adventure; Sci-Fi; ,9 May 1997 (USA),7.7,423434,852,https://www.imdb.com/title/tt0119116/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7075471698113207,0.2841981132075472,0.008254716981132075,2.4896265560165975
73,The Wolverine,2013,PG-13,2h 6min,Action; Adventure; Sci-Fi; ,26 July 2013 (USA),6.7,420261,607,https://www.imdb.com/title/tt1430132/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.533003300330033,0.44884488448844884,0.018151815181518153,1.1875
74,Captain Marvel,2019,PG-13,2h 3min,Action; Adventure; Sci-Fi; ,8 March 2019 (USA),6.9,417001,7184,https://www.imdb.com/title/tt4154664/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5082834470277043,0.48280662675762215,0.008909926214673534,1.0527681660899655
75,Elysium,2013,R,1h 49min,Action; Drama; Sci-Fi; ,9 August 2013 (USA),6.6,411958,915,https://www.imdb.com/title/tt1535108/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.4885245901639344,0.49508196721311476,0.01639344262295082,0.9867549668874173
76,The Amazing Spider-Man 2,2014,PG-13,2h 22min,Action; Adventure; Sci-Fi; ,2 May 2014 (USA),6.6,407309,1181,https://www.imdb.com/title/tt1872181/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3793395427603726,0.607112616426757,0.013547840812870448,0.6248256624825662
77,War of the Worlds,2005,PG-13,1h 56min,Adventure; Sci-Fi; Thriller; ,29 June 2005 (USA),6.5,406710,2838,https://www.imdb.com/title/tt0407304/reviews/_ajax?ref_=undefined&paginationKey=,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.4462460345435319,0.5442368699330279,0.009517095523440254,0.8199481865284974
79,The Day After Tomorrow,2004,PG-13,2h 4min,Action; Adventure; Sci-Fi; ,28 May 2004 (USA),6.4,406360,1223,https://www.imdb.com/title/tt0319262/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.40098199672667756,0.5842880523731587,0.014729950900163666,0.6862745098039216
80,The Hunger Games: Mockingjay - Part 1,2014,PG-13,2h 3min,Action; Adventure; Sci-Fi; ,21 November 2014 (USA),6.6,401820,611,https://www.imdb.com/title/tt1951265/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3404255319148936,0.6432078559738135,0.016366612111292964,0.5292620865139949
82,Armageddon,1998,PG-13,2h 31min,Action; Adventure; Sci-Fi; ,1 July 1998 (USA),6.7,387963,1224,https://www.imdb.com/title/tt0120591/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4596375617792422,0.5321252059308073,0.008237232289950576,0.8637770897832817
84,X-Men: Apocalypse,2016,PG-13,2h 24min,Action; Adventure; Sci-Fi; ,27 May 2016 (USA),6.9,381865,830,https://www.imdb.com/title/tt3385516/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5662650602409639,0.41686746987951806,0.016867469879518072,1.3583815028901733
85,Transformers: Dark of the Moon,2011,PG-13,2h 34min,Action; Adventure; Sci-Fi; ,29 June 2011 (USA),6.2,378545,939,https://www.imdb.com/title/tt1399103/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.27263045793397234,0.724174653887114,0.003194888178913738,0.3764705882352941
87,Transformers: Revenge of the Fallen,2009,PG-13,2h 29min,Action; Adventure; Sci-Fi; ,24 June 2009 (USA),6.0,377753,1494,https://www.imdb.com/title/tt1055369/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.20548862115127176,0.784471218206158,0.010040160642570281,0.2619453924914676
88,Terminator 3: Rise of the Machines,2003,R,1h 49min,Action; Sci-Fi; ,2 July 2003 (USA),6.3,369941,1719,https://www.imdb.com/title/tt0181852/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4099415204678363,0.5754385964912281,0.014619883040935672,0.7123983739837398
89,Godzilla,2014,PG-13,2h 3min,Action; Adventure; Sci-Fi; ,16 May 2014 (USA),6.4,368278,1634,https://www.imdb.com/title/tt0831387/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.38922888616891066,0.5960832313341493,0.014687882496940025,0.6529774127310062
90,The Lost World: Jurassic Park,1997,PG-13,2h 9min,Action; Adventure; Sci-Fi; ,23 May 1997 (USA),6.6,367727,653,https://www.imdb.com/title/tt0119567/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.35303265940902023,0.6376360808709176,0.00933125972006221,0.5536585365853659
